"","speaker_role","word","target_child_age_years","speech_act","count"
"7414","Mother","and",3.38261464750171,"question",21
"7415","Mother","and",3.38535249828884,"declarative",5
"7416","Mother","and",3.38809034907598,"declarative",154
"7417","Mother","and",3.38809034907598,"imperative",1
"7418","Mother","and",3.38809034907598,"other",11
"7419","Mother","and",3.38809034907598,"question",41
"7420","Mother","and",3.39082819986311,"declarative",36
"7421","Mother","and",3.39082819986311,"other",16
"7422","Mother","and",3.39082819986311,"question",6
"7423","Mother","and",3.39356605065024,"declarative",4
"7424","Mother","and",3.39356605065024,"other",1
"7425","Mother","and",3.39356605065024,"question",4
"7426","Mother","and",3.39630390143737,"declarative",6
"7427","Mother","and",3.39630390143737,"other",1
"7428","Mother","and",3.39630390143737,"question",3
"7429","Mother","and",3.3990417522245,"declarative",108
"7430","Mother","and",3.3990417522245,"other",13
"7431","Mother","and",3.3990417522245,"question",16
"7432","Mother","and",3.40451745379877,"declarative",15
"7433","Mother","and",3.40451745379877,"other",1
"7434","Mother","and",3.40451745379877,"question",6
"7435","Mother","and",3.4072553045859,"declarative",3
"7436","Mother","and",3.4072553045859,"question",1
"7437","Mother","and",3.40999315537303,"declarative",3
"7438","Mother","and",3.40999315537303,"other",1
"7439","Mother","and",3.40999315537303,"question",3
"7440","Mother","and",3.41273100616016,"declarative",3
"7441","Mother","and",3.41273100616016,"other",1
"7442","Mother","and",3.41273100616016,"question",3
"7443","Mother","and",3.4154688569473,"declarative",4
"7444","Mother","and",3.4154688569473,"question",2
"7445","Mother","and",3.41666666666667,"declarative",3
"7446","Mother","and",3.41666666666667,"other",1
"7447","Mother","and",3.41666666666667,"question",4
"7448","Mother","and",3.4194045174538,"declarative",44
"7449","Mother","and",3.4194045174538,"question",6
"7450","Mother","and",3.42214236824093,"declarative",144
"7451","Mother","and",3.42214236824093,"other",13
"7452","Mother","and",3.42214236824093,"question",46
"7453","Mother","and",3.42488021902806,"declarative",122
"7454","Mother","and",3.42488021902806,"other",7
"7455","Mother","and",3.42488021902806,"question",35
"7456","Mother","and",3.4276180698152,"declarative",108
"7457","Mother","and",3.4276180698152,"other",15
"7458","Mother","and",3.4276180698152,"question",56
"7459","Mother","and",3.43035592060233,"declarative",74
"7460","Mother","and",3.43035592060233,"other",25
"7461","Mother","and",3.43035592060233,"question",5
"7462","Mother","and",3.43309377138946,"declarative",5
"7463","Mother","and",3.43309377138946,"question",1
"7464","Mother","and",3.43583162217659,"declarative",40
"7465","Mother","and",3.43583162217659,"other",1
"7466","Mother","and",3.43583162217659,"question",5
"7467","Mother","and",3.44404517453799,"declarative",5
"7468","Mother","and",3.44678302532512,"question",2
"7469","Mother","and",3.44952087611225,"declarative",19
"7470","Mother","and",3.44952087611225,"other",2
"7471","Mother","and",3.44952087611225,"question",6
"7472","Mother","and",3.45225872689938,"declarative",4
"7473","Mother","and",3.45225872689938,"other",1
"7474","Mother","and",3.45225872689938,"question",3
"7475","Mother","and",3.45499657768652,"declarative",19
"7476","Mother","and",3.45499657768652,"question",18
"7477","Mother","and",3.45773442847365,"declarative",21
"7478","Mother","and",3.45773442847365,"other",1
"7479","Mother","and",3.45773442847365,"question",15
"7480","Mother","and",3.46047227926078,"declarative",24
"7481","Mother","and",3.46047227926078,"imperative",2
"7482","Mother","and",3.46047227926078,"other",3
"7483","Mother","and",3.46047227926078,"question",1
"7484","Mother","and",3.46321013004791,"declarative",5
"7485","Mother","and",3.46321013004791,"question",2
"7486","Mother","and",3.47142368240931,"declarative",13
"7487","Mother","and",3.47142368240931,"question",3
"7488","Mother","and",3.47689938398357,"declarative",2
"7489","Mother","and",3.47689938398357,"question",2
"7490","Mother","and",3.4796372347707,"declarative",6
"7491","Mother","and",3.4796372347707,"question",1
"7492","Mother","and",3.48237508555784,"declarative",50
"7493","Mother","and",3.48237508555784,"imperative",1
"7494","Mother","and",3.48237508555784,"other",20
"7495","Mother","and",3.48237508555784,"question",10
"7496","Mother","and",3.48511293634497,"declarative",28
"7497","Mother","and",3.48511293634497,"other",5
"7498","Mother","and",3.48511293634497,"question",3
"7499","Mother","and",3.4878507871321,"declarative",4
"7500","Mother","and",3.49058863791923,"declarative",12
"7501","Mother","and",3.49332648870637,"declarative",50
"7502","Mother","and",3.49332648870637,"other",2
"7503","Mother","and",3.49332648870637,"question",18
"7504","Mother","and",3.4960643394935,"declarative",24
"7505","Mother","and",3.4960643394935,"question",13
"7506","Mother","and",3.49880219028063,"declarative",2
"7507","Mother","and",3.49880219028063,"question",1
"7508","Mother","and",3.5,"declarative",186
"7509","Mother","and",3.5,"imperative",3
"7510","Mother","and",3.5,"other",28
"7511","Mother","and",3.5,"question",72
"7512","Mother","and",3.50273785078713,"declarative",42
"7513","Mother","and",3.50273785078713,"other",5
"7514","Mother","and",3.50273785078713,"question",9
"7515","Mother","and",3.50547570157426,"declarative",137
"7516","Mother","and",3.50547570157426,"imperative",2
"7517","Mother","and",3.50547570157426,"other",7
"7518","Mother","and",3.50547570157426,"question",25
"7519","Mother","and",3.5082135523614,"declarative",149
"7520","Mother","and",3.5082135523614,"imperative",1
"7521","Mother","and",3.5082135523614,"other",9
"7522","Mother","and",3.5082135523614,"question",54
"7523","Mother","and",3.51095140314853,"declarative",58
"7524","Mother","and",3.51095140314853,"other",6
"7525","Mother","and",3.51095140314853,"question",17
"7526","Mother","and",3.51368925393566,"declarative",5
"7527","Mother","and",3.51368925393566,"question",3
"7528","Mother","and",3.51642710472279,"declarative",19
"7529","Mother","and",3.51642710472279,"other",2
"7530","Mother","and",3.51642710472279,"question",3
"7531","Mother","and",3.51916495550992,"declarative",52
"7532","Mother","and",3.51916495550992,"other",9
"7533","Mother","and",3.51916495550992,"question",15
"7534","Mother","and",3.52190280629706,"declarative",4
"7535","Mother","and",3.52464065708419,"declarative",40
"7536","Mother","and",3.52464065708419,"other",6
"7537","Mother","and",3.52464065708419,"question",7
"7538","Mother","and",3.52737850787132,"declarative",4
"7539","Mother","and",3.53011635865845,"declarative",8
"7540","Mother","and",3.53011635865845,"other",3
"7541","Mother","and",3.53011635865845,"question",1
"7542","Mother","and",3.54380561259411,"declarative",21
"7543","Mother","and",3.54380561259411,"question",3
"7544","Mother","and",3.54654346338125,"declarative",2
"7545","Mother","and",3.54928131416838,"declarative",123
"7546","Mother","and",3.54928131416838,"imperative",5
"7547","Mother","and",3.54928131416838,"other",14
"7548","Mother","and",3.54928131416838,"question",11
"7549","Mother","and",3.55201916495551,"declarative",6
"7550","Mother","and",3.55201916495551,"question",1
"7551","Mother","and",3.55749486652977,"declarative",69
"7552","Mother","and",3.55749486652977,"imperative",1
"7553","Mother","and",3.55749486652977,"other",4
"7554","Mother","and",3.55749486652977,"question",11
"7555","Mother","and",3.56297056810404,"declarative",75
"7556","Mother","and",3.56297056810404,"imperative",4
"7557","Mother","and",3.56297056810404,"other",2
"7558","Mother","and",3.56297056810404,"question",38
"7559","Mother","and",3.56570841889117,"declarative",34
"7560","Mother","and",3.56570841889117,"imperative",1
"7561","Mother","and",3.56570841889117,"other",1
"7562","Mother","and",3.56570841889117,"question",6
"7563","Mother","and",3.5684462696783,"declarative",1
"7564","Mother","and",3.57392197125257,"declarative",8
"7565","Mother","and",3.57392197125257,"other",1
"7566","Mother","and",3.57392197125257,"question",12
"7567","Mother","and",3.5766598220397,"declarative",1
"7568","Mother","and",3.57939767282683,"declarative",61
"7569","Mother","and",3.57939767282683,"imperative",1
"7570","Mother","and",3.57939767282683,"other",2
"7571","Mother","and",3.57939767282683,"question",27
"7572","Mother","and",3.58213552361396,"declarative",4
"7573","Mother","and",3.58333333333333,"declarative",9
"7574","Mother","and",3.58333333333333,"other",11
"7575","Mother","and",3.58333333333333,"question",4
"7576","Mother","and",3.58607118412047,"declarative",150
"7577","Mother","and",3.58607118412047,"other",15
"7578","Mother","and",3.58607118412047,"question",43
"7579","Mother","and",3.5888090349076,"declarative",137
"7580","Mother","and",3.5888090349076,"other",15
"7581","Mother","and",3.5888090349076,"question",18
"7582","Mother","and",3.59154688569473,"declarative",101
"7583","Mother","and",3.59154688569473,"other",19
"7584","Mother","and",3.59154688569473,"question",17
"7585","Mother","and",3.59428473648186,"declarative",75
"7586","Mother","and",3.59428473648186,"other",3
"7587","Mother","and",3.59428473648186,"question",48
"7588","Mother","and",3.59702258726899,"declarative",10
"7589","Mother","and",3.59702258726899,"other",1
"7590","Mother","and",3.59702258726899,"question",3
"7591","Mother","and",3.59976043805613,"declarative",36
"7592","Mother","and",3.59976043805613,"imperative",1
"7593","Mother","and",3.59976043805613,"other",5
"7594","Mother","and",3.59976043805613,"question",25
"7595","Mother","and",3.60249828884326,"declarative",15
"7596","Mother","and",3.60249828884326,"question",5
"7597","Mother","and",3.60523613963039,"declarative",9
"7598","Mother","and",3.60523613963039,"imperative",1
"7599","Mother","and",3.60523613963039,"other",2
"7600","Mother","and",3.60523613963039,"question",6
"7601","Mother","and",3.60797399041752,"declarative",2
"7602","Mother","and",3.61892539356605,"declarative",55
"7603","Mother","and",3.61892539356605,"imperative",1
"7604","Mother","and",3.61892539356605,"other",15
"7605","Mother","and",3.61892539356605,"question",19
"7606","Mother","and",3.62166324435318,"declarative",11
"7607","Mother","and",3.62713894592745,"declarative",8
"7608","Mother","and",3.62713894592745,"question",2
"7609","Mother","and",3.63261464750171,"declarative",7
"7610","Mother","and",3.63261464750171,"question",5
"7611","Mother","and",3.63809034907598,"declarative",28
"7612","Mother","and",3.63809034907598,"imperative",2
"7613","Mother","and",3.63809034907598,"question",11
"7614","Mother","and",3.64356605065024,"declarative",34
"7615","Mother","and",3.64356605065024,"other",10
"7616","Mother","and",3.64356605065024,"question",14
"7617","Mother","and",3.64630390143737,"declarative",59
"7618","Mother","and",3.64630390143737,"imperative",1
"7619","Mother","and",3.64630390143737,"other",11
"7620","Mother","and",3.64630390143737,"question",20
"7621","Mother","and",3.6490417522245,"declarative",33
"7622","Mother","and",3.6490417522245,"imperative",1
"7623","Mother","and",3.6490417522245,"other",6
"7624","Mother","and",3.6490417522245,"question",3
"7625","Mother","and",3.65177960301164,"declarative",55
"7626","Mother","and",3.65177960301164,"other",10
"7627","Mother","and",3.65177960301164,"question",11
"7628","Mother","and",3.65451745379877,"declarative",1
"7629","Mother","and",3.65451745379877,"question",3
"7630","Mother","and",3.6572553045859,"declarative",34
"7631","Mother","and",3.6572553045859,"question",35
"7632","Mother","and",3.65999315537303,"declarative",19
"7633","Mother","and",3.65999315537303,"imperative",3
"7634","Mother","and",3.65999315537303,"other",1
"7635","Mother","and",3.65999315537303,"question",4
"7636","Mother","and",3.6654688569473,"declarative",20
"7637","Mother","and",3.6654688569473,"other",3
"7638","Mother","and",3.6654688569473,"question",3
"7639","Mother","and",3.66666666666667,"declarative",38
"7640","Mother","and",3.66666666666667,"other",5
"7641","Mother","and",3.66666666666667,"question",2
"7642","Mother","and",3.6694045174538,"declarative",156
"7643","Mother","and",3.6694045174538,"imperative",1
"7644","Mother","and",3.6694045174538,"other",9
"7645","Mother","and",3.6694045174538,"question",48
"7646","Mother","and",3.67214236824093,"declarative",21
"7647","Mother","and",3.67214236824093,"other",1
"7648","Mother","and",3.67214236824093,"question",16
"7649","Mother","and",3.67488021902806,"declarative",3
"7650","Mother","and",3.67488021902806,"question",10
"7651","Mother","and",3.6776180698152,"declarative",77
"7652","Mother","and",3.6776180698152,"imperative",1
"7653","Mother","and",3.6776180698152,"other",8
"7654","Mother","and",3.6776180698152,"question",30
"7655","Mother","and",3.68035592060233,"declarative",98
"7656","Mother","and",3.68035592060233,"imperative",1
"7657","Mother","and",3.68035592060233,"other",17
"7658","Mother","and",3.68035592060233,"question",38
"7659","Mother","and",3.68309377138946,"declarative",16
"7660","Mother","and",3.68309377138946,"other",5
"7661","Mother","and",3.68309377138946,"question",5
"7662","Mother","and",3.68856947296372,"declarative",7
"7663","Mother","and",3.68856947296372,"imperative",1
"7664","Mother","and",3.68856947296372,"question",1
"7665","Mother","and",3.69404517453799,"declarative",14
"7666","Mother","and",3.69404517453799,"question",13
"7667","Mother","and",3.69678302532512,"declarative",26
"7668","Mother","and",3.69678302532512,"other",7
"7669","Mother","and",3.69678302532512,"question",1
"7670","Mother","and",3.69952087611225,"declarative",6
"7671","Mother","and",3.69952087611225,"question",3
"7672","Mother","and",3.70499657768652,"declarative",79
"7673","Mother","and",3.70499657768652,"other",45
"7674","Mother","and",3.70499657768652,"question",18
"7675","Mother","and",3.71047227926078,"declarative",8
"7676","Mother","and",3.71047227926078,"imperative",3
"7677","Mother","and",3.71047227926078,"question",2
"7678","Mother","and",3.71594798083504,"declarative",39
